lp_w,Pf_Ps,alpha,trap_frac,mean_vx
3.25,0.625,2.03162313027392,0.57506,-14459.17879300256
3.25,0.75,2.0489993724397313,0.55578,-12272.147890096132
3.25,0.875,2.038771991001701,0.5293,-9830.960927130642
3.25,1.0,2.035985291395318,0.50334,-7399.3817760855945
3.25,1.125,2.0172356136985545,0.45628,-4813.696013591738
3.25,1.25,1.9060396061115084,0.37768,-2156.8809701805953
3.25,1.375,1.0630385558481683,0.2821,616.412875525145
3.25,1.5,1.7177999447018575,0.17584,3392.6975407302784
3.25,1.625,1.8926858732300988,0.09874,6247.588784395544
3.25,1.75,1.933921120259241,0.0671,9069.71838382262
3.25,1.875,1.9430147511585198,0.04724,12061.33512803824
3.25,2.0,1.970022264329558,0.02888,15009.12489889035
3.5,0.125,1.9665201237862695,0.59906,-13730.80132591938
3.5,0.25,2.036759305264838,0.64638,-18910.256314726415
3.5,0.375,2.04071010282022,0.63364,-19322.93423326048
3.5,0.5,2.034612737093126,0.60244,-18079.35624461956
3.5,0.625,2.0372139804133913,0.57834,-15966.365182320042
3.5,0.75,2.0350979714437343,0.55844,-13596.125667101436
3.5,0.875,2.036139205925565,0.53816,-11057.579093136386
3.5,1.0,2.0465329189101324,0.5128,-8339.10469972179
3.5,1.125,2.0252123020284225,0.46664,-5536.355777114947
3.5,1.25,1.9378807145707437,0.3904,-2678.1480025691567
3.5,1.375,0.8821815226058058,0.29596,269.34692765504104
3.5,1.5,1.7283351334989077,0.19306,3189.8780375383244
3.5,1.625,1.8967959705448376,0.10332,6219.68381569645
3.5,1.75,1.9399742974657828,0.06338,9338.059601863139
3.5,1.875,1.9491012798035385,0.0442,12496.095889674358
3.5,2.0,1.9605124698187868,0.0274,15563.428046495721
3.75,0.125,1.976925747393218,0.61658,-15602.325338516403
3.75,0.25,2.031552707908208,0.65484,-21126.464021821987
3.75,0.375,2.036070192721889,0.63356,-21379.54199577527
3.75,0.5,2.0376677872131013,0.60176,-19727.039288158554
3.75,0.625,2.029980932353305,0.58064,-17525.30831066083
3.75,0.75,2.0362138097536233,0.56084,-14978.085263543382
3.75,0.875,2.04183594343936,0.5405,-12172.442586654433
3.75,1.0,2.047114837462058,0.51994,-9281.846314027745
3.75,1.125,2.0497146424499673,0.4817,-6299.748116499357
3.75,1.25,1.995088152502719,0.40114,-3289.038069086427
3.75,1.375,0.9735814601526149,0.31232,-195.05944367066007
